id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
15580171,17672603,6000,6000,6000, 36 months,12.99,202.14,B,B5,Teacher,5 years,RENT,54000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15580171,,debt_consolidation,Debt consolidation,935xx,CA,13.18,2.0,20031001T000000,2.0,21.0,,9.0,0.0,3583,47.8,26.0,f,0.0,0.0,6484.12,6484.12,6000.0,484.12,0.0,0.0,0.0,20150101T000000,5069.14,,20150201T000000,0.0,21.0,1,0,Fully Paid,1,6,5,1.0,0.0,1.0,1.0,0,4.492,20170501T000000,0,1,0
15570146,17662573,18000,18000,18000, 60 months,14.16,420.33,C,C2,driver,10+ years,RENT,52000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15570146,,debt_consolidation,Debt consolidation,445xx,OH,25.8,0.0,19900401T000000,2.0,,,12.0,0.0,13196,49.4,32.0,w,0.0,0.0,19434.2,19434.2,18000.0,1434.25,0.0,0.0,0.0,20141201T000000,16912.3,,20141201T000000,0.0,,1,0,Fully Paid,1,11,4,0.4,1.0,1.0,1.0,0,9.69992,20190501T000000,1,1,1
15590194,12470708,7000,7000,7000, 36 months,11.99,232.47,B,B3,Service Fixed Operations Director,5 years,RENT,175000.0,Source Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15590194,,debt_consolidation,Debt consolidation,029xx,RI,2.78,1.0,19910801T000000,1.0,18.0,,9.0,0.0,14306,48.2,26.0,f,0.0,0.0,757.41,757.41,492.47,264.94,0.0,0.0,0.0,20150101T000000,20.0,,20150101T000000,0.0,,1,0,Charged Off,1,6,5,0.6,0.0,1.0,1.0,0,1.59408,20170501T000000,0,1,1
15570166,17662592,5400,5400,5400, 36 months,12.99,181.93,B,B5,final inspector,10+ years,MORTGAGE,80000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15570166,,debt_consolidation,Debt consolidation,038xx,NH,18.6,2.0,19890301T000000,0.0,9.0,110.0,7.0,1.0,3608,83.9,13.0,f,0.0,0.0,5458.46,5458.46,5400.0,58.46,0.0,0.0,0.0,20140601T000000,5458.46,,20150201T000000,0.0,,1,0,Fully Paid,1,11,5,1.0,0.0,0.0,1.0,0,2.72895,20170501T000000,0,0,1
15630147,17722570,24000,24000,24000, 60 months,19.47,628.8,D,D5,Maintenance Manager,2 years,MORTGAGE,80000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15630147,,credit_card,Credit card refinancing,852xx,AZ,21.17,0.0,20010401T000000,0.0,71.0,,23.0,0.0,25478,64.5,38.0,f,0.0,0.0,25534.0,25534.0,24000.0,1534.04,0.0,0.0,0.0,20140901T000000,23647.6,,20140901T000000,0.0,,1,0,Fully Paid,1,3,3,1.0,1.0,1.0,1.0,0,9.432,20190501T000000,0,1,1
14577985,16640385,4375,4375,4375, 36 months,18.25,158.72,D,D3,,,RENT,11592.0,Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14577985,,credit_card,Credit card refinancing,853xx,AZ,20.91,0.0,19920101T000000,2.0,,,5.0,0.0,1928,10.0,5.0,w,0.0,0.0,317.44,317.44,185.77,131.67,0.0,0.0,0.0,20140701T000000,158.72,,20141201T000000,0.0,,1,0,Charged Off,1,0,3,0.6,1.0,1.0,1.0,1,16.4306,20170501T000000,1,1,1
14499265,16561563,12600,12600,12600, 36 months,14.16,431.62,C,C2,Probation Officer,< 1 year,MORTGAGE,51000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14499265,,debt_consolidation,Debt consolidation,721xx,AR,7.04,0.0,19971001T000000,1.0,,,14.0,0.0,10759,36.3,30.0,w,0.0,0.0,13309.6,13309.6,12600.0,709.62,0.0,0.0,0.0,20141001T000000,11583.1,,20141101T000000,0.0,,1,0,Fully Paid,1,1,4,0.4,1.0,1.0,1.0,1,10.1558,20170501T000000,1,1,1
15500164,17592595,10000,10000,10000, 36 months,12.49,334.49,B,B4,letter carrier,10+ years,OWN,52000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15500164,,debt_consolidation,Debt consolidation,982xx,WA,33.05,0.0,20020501T000000,0.0,,,6.0,0.0,5682,81.0,14.0,w,0.0,0.0,10864.6,10864.6,10000.0,864.61,0.0,0.0,0.0,20150201T000000,8188.69,,20150201T000000,0.0,,1,0,Fully Paid,1,11,5,0.8,1.0,1.0,1.0,0,7.718999999999999,20170501T000000,1,1,1
13177768,15209964,25000,25000,25000, 36 months,18.92,915.39,D,D4,Principal Accountant,10+ years,RENT,109000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13177768,,debt_consolidation,Debt consolidation,907xx,CA,16.36,0.0,20020601T000000,2.0,,,24.0,0.0,20138,32.0,39.0,f,0.0,0.0,26157.7,26157.7,25000.0,1157.72,0.0,0.0,0.0,20140801T000000,24326.9,,20150201T000000,0.0,,1,0,Fully Paid,1,11,3,0.8,1.0,1.0,1.0,0,10.0777,20170501T000000,1,1,1
15570072,17662500,5000,5000,5000, 36 months,8.9,158.77,A,A5,Quality Assurance Supervisor,7 years,MORTGAGE,74000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15570072,,car,Car financing,432xx,OH,6.44,0.0,20000801T000000,0.0,76.0,,8.0,0.0,900,8.2,23.0,w,0.0,0.0,5176.32,5176.32,5000.0,176.32,0.0,0.0,0.0,20141001T000000,4541.24,,20141001T000000,0.0,76.0,1,0,Fully Paid,1,8,6,1.0,1.0,1.0,1.0,0,2.57465,20170501T000000,0,1,0
15620027,17712467,13000,13000,13000, 60 months,17.57,327.09,D,D2,VP,10+ years,MORTGAGE,100000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15620027,,debt_consolidation,Debt consolidation,300xx,GA,12.66,1.0,19901001T000000,5.0,9.0,40.0,19.0,1.0,16691,34.8,45.0,w,0.0,0.0,13378.7,13378.7,13000.0,378.69,0.0,0.0,0.0,20140701T000000,13051.6,,20150201T000000,0.0,,1,0,Fully Paid,1,11,3,0.4,0.0,0.0,1.0,0,3.92508,20190501T000000,0,0,1
15600082,17692507,5000,5000,5000, 36 months,8.9,158.77,A,A5,asst accountant,10+ years,MORTGAGE,90000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15600082,,debt_consolidation,Debt consolidation,105xx,NY,16.81,0.0,19890401T000000,0.0,,,19.0,0.0,31439,44.0,45.0,w,0.0,0.0,5301.65,5301.65,5000.0,301.65,0.0,0.0,0.0,20150201T000000,4031.49,,20150201T000000,0.0,,1,0,Fully Paid,1,11,6,1.0,1.0,1.0,1.0,0,2.11693,20170501T000000,1,1,1
15670162,17762598,7000,7000,7000, 36 months,7.9,219.04,A,A4,Radiologic Technologist,10+ years,MORTGAGE,55000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15670162,,credit_card,Credit card refinancing,564xx,MN,26.08,2.0,19990301T000000,0.0,5.0,,12.0,0.0,8219,23.4,40.0,w,0.0,0.0,7376.68,7376.68,7000.0,376.68,0.0,0.0,0.0,20150201T000000,5624.36,,20150101T000000,0.0,,1,0,Fully Paid,1,11,6,0.8,0.0,1.0,1.0,0,4.77905,20170501T000000,0,1,1
15580065,17672504,29700,29700,29700, 60 months,18.92,769.13,D,D4,Transportation Officer,3 years,RENT,62000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15580065,,debt_consolidation,Debt consolidation,890xx,NV,16.36,0.0,19850301T000000,0.0,38.0,,12.0,0.0,30197,60.2,23.0,w,0.0,0.0,31544.3,31544.3,29700.0,1844.32,0.0,0.0,0.0,20140901T000000,29236.9,,20140901T000000,0.0,38.0,1,0,Fully Paid,1,4,3,0.8,1.0,1.0,1.0,0,14.8864,20190501T000000,0,1,0
15630049,17722483,5000,5000,5000, 36 months,19.47,184.48,D,D5,Laborer,1 year,RENT,100000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15630049,,debt_consolidation,Debt consolidation,113xx,NY,13.04,1.0,20020301T000000,0.0,16.0,,12.0,0.0,36967,75.4,23.0,f,0.0,0.0,5461.05,5461.05,5000.0,461.05,0.0,0.0,0.0,20141101T000000,4538.65,,20141101T000000,0.0,,1,0,Fully Paid,1,2,3,1.0,0.0,1.0,1.0,0,2.21376,20170501T000000,0,1,1
15660081,17752514,16000,16000,16000, 60 months,15.31,383.25,C,C4,Officer mortgage uw,8 years,MORTGAGE,70000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15660081,,home_improvement,Home improvement,853xx,AZ,11.94,0.0,20060101T000000,2.0,,,10.0,0.0,10177,43.1,15.0,w,0.0,0.0,17379.9,17379.9,16000.0,1379.91,0.0,0.0,0.0,20141201T000000,15080.4,,20150101T000000,0.0,,1,0,Fully Paid,1,9,4,0.8,1.0,1.0,1.0,0,6.57,20190501T000000,1,1,1
15570068,17662496,18000,18000,18000, 60 months,25.57,534.36,F,F5,clerk,10+ years,OWN,50000.0,Source Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15570068,,other,Other,840xx,UT,17.64,0.0,19980201T000000,2.0,,,12.0,0.0,16042,58.1,22.0,f,0.0,0.0,2137.44,2137.44,622.8,1514.64,0.0,0.0,0.0,20140901T000000,534.36,,20150201T000000,0.0,,1,0,Charged Off,1,11,1,1.0,1.0,1.0,1.0,0,12.8246,20190501T000000,1,1,1
14700863,16763170,8400,8400,8400, 36 months,8.9,266.73,A,A5,Teacher,10+ years,MORTGAGE,52000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14700863,,credit_card,Credit card refinancing,363xx,AL,17.17,0.0,20000801T000000,0.0,,,7.0,0.0,21383,66.0,27.0,f,0.0,0.0,8582.34,8582.34,8400.0,182.34,0.0,0.0,0.0,20140801T000000,8048.88,,20140801T000000,0.0,,1,0,Fully Paid,1,11,6,1.0,1.0,1.0,1.0,0,6.15531,20170501T000000,1,1,1
14909153,16981591,20000,20000,20000, 36 months,8.9,635.07,A,A5,Group Supervisor Plant Engineering,4 years,MORTGAGE,147000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14909153,,debt_consolidation,Debt consolidation,211xx,MD,11.5,0.0,19830301T000000,1.0,38.0,,8.0,0.0,8486,55.5,23.0,w,0.0,0.0,21084.1,21084.1,20000.0,1084.07,0.0,0.0,0.0,20150101T000000,16638.6,,20150201T000000,0.0,58.0,1,0,Fully Paid,1,5,6,1.0,1.0,1.0,1.0,0,5.18424,20170501T000000,0,1,0
15250357,17322783,12000,12000,12000, 36 months,18.25,435.34,D,D3,Senior Project Manager,10+ years,MORTGAGE,85000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15250357,,debt_consolidation,Debt consolidation,908xx,CA,14.3,0.0,19881001T000000,4.0,,103.0,20.0,1.0,17104,49.7,32.0,w,0.0,0.0,13036.1,13036.1,12000.0,1036.14,0.0,0.0,0.0,20141101T000000,10859.4,,20141201T000000,0.0,,1,0,Fully Paid,1,11,3,0.6,1.0,0.0,1.0,0,6.145980000000001,20170501T000000,1,0,1
15251073,17323422,12000,12000,12000, 36 months,8.9,381.04,A,A5,Archives Supervisor,9 years,RENT,65000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15251073,,debt_consolidation,Debt consolidation,916xx,CA,16.23,0.0,19980501T000000,0.0,,,11.0,0.0,12197,56.5,23.0,w,0.0,0.0,12650.4,12650.5,12000.0,650.45,0.0,0.0,0.0,20150101T000000,9983.17,,20150201T000000,0.0,,1,0,Fully Paid,1,10,6,1.0,1.0,1.0,1.0,0,7.03458,20170501T000000,1,1,1
14608302,16670667,20950,20950,20950, 36 months,18.92,767.1,D,D4,President ,8 years,RENT,80000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14608302,,small_business,Business,641xx,MO,15.41,3.0,19940501T000000,3.0,4.0,50.0,11.0,1.0,14777,35.8,20.0,w,0.0,0.0,23177.7,23177.7,20950.0,2227.68,0.0,0.0,0.0,20150201T000000,10040.9,,20150201T000000,0.0,4.0,1,0,Fully Paid,1,9,3,0.8,0.0,0.0,1.0,0,11.5065,20170501T000000,0,0,0
15530042,17622477,7075,7075,7075, 36 months,17.57,254.26,D,D2,CNA,8 years,MORTGAGE,32000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15530042,,debt_consolidation,Debt consolidation,928xx,CA,6.71,0.0,20021201T000000,5.0,,42.0,11.0,1.0,4300,45.7,24.0,w,0.0,0.0,7379.12,7379.12,7075.0,304.12,0.0,0.0,0.0,20140801T000000,6870.6,,20141201T000000,0.0,,1,0,Fully Paid,1,9,3,0.4,1.0,0.0,1.0,0,9.53475,20170501T000000,1,0,1
15730030,17822469,7000,7000,7000, 36 months,13.65,238.06,C,C1,Social Services Director,10+ years,RENT,57712.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15730030,,other,Other,976xx,OR,6.69,0.0,20030101T000000,0.0,,,4.0,0.0,1332,21.1,11.0,w,0.0,0.0,7079.63,7079.63,7000.0,79.63,0.0,0.0,0.0,20140601T000000,7079.63,,20150201T000000,0.0,,1,0,Fully Paid,1,11,4,0.2,1.0,1.0,1.0,0,4.94996,20170501T000000,1,1,1
13025822,15058023,31500,31500,31500, 60 months,17.57,792.55,D,D2,Information Technology Manager,10+ years,MORTGAGE,145000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13025822,,debt_consolidation,Debt consolidation,210xx,MD,6.47,1.0,20001001T000000,0.0,4.0,,11.0,0.0,32183,40.2,25.0,w,0.0,0.0,33315.5,33315.5,31500.0,1815.46,0.0,0.0,0.0,20140901T000000,30937.8,,20141001T000000,0.0,,1,0,Fully Paid,1,11,3,0.4,0.0,1.0,1.0,0,6.55903,20190501T000000,0,1,1
15250216,17322649,4450,4450,4450, 36 months,17.57,159.92,D,D2,team leader,7 years,RENT,50000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15250216,,debt_consolidation,Debt consolidation,065xx,CT,25.52,0.0,19981001T000000,2.0,61.0,52.0,12.0,1.0,5678,58.5,27.0,w,0.0,0.0,4761.7,4761.7,4450.0,311.7,0.0,0.0,0.0,20141001T000000,4122.02,,20150201T000000,0.0,61.0,1,0,Fully Paid,1,8,3,0.4,1.0,0.0,1.0,0,3.83808,20170501T000000,0,0,0
9778247,11630084,17000,17000,17000, 36 months,6.03,517.41,A,A1,Network Administrator,2 years,OWN,75000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9778247,,credit_card,Credit card refinancing,141xx,NY,5.2,0.0,19991001T000000,0.0,,,12.0,0.0,427,0.7,36.0,w,0.0,0.0,17622.0,17622.0,17000.0,622.01,0.0,0.0,0.0,20150101T000000,14000.1,,20150101T000000,0.0,,1,0,Fully Paid,1,3,6,0.2,1.0,1.0,1.0,0,8.27856,20170501T000000,1,1,1
15249251,17321697,10800,10800,10750, 36 months,14.64,372.49,C,C3,RN,5 years,RENT,45000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15249251,,debt_consolidation,Debt consolidation,189xx,PA,16.8,0.0,20000201T000000,2.0,40.0,,12.0,0.0,8350,60.1,37.0,f,0.0,0.0,11767.4,11712.9,10800.0,967.37,0.0,0.0,0.0,20150101T000000,8959.94,,20150101T000000,0.0,40.0,1,0,Fully Paid,1,6,4,0.6,1.0,1.0,1.0,0,9.93307,20170501T000000,0,1,0
15450411,17522835,35000,35000,35000, 60 months,21.18,950.42,E,E3,Information Systems Security Manager,10+ years,MORTGAGE,118600.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15450411,,debt_consolidation,Debt consolidation,206xx,MD,18.68,0.0,19981101T000000,1.0,,43.0,13.0,1.0,82950,99.4,37.0,w,0.0,0.0,35617.8,35617.8,35000.0,617.75,0.0,0.0,0.0,20140601T000000,35617.8,,20140501T000000,0.0,,1,0,Fully Paid,1,11,2,0.6,1.0,0.0,1.0,0,9.61639,20190501T000000,1,0,1
15610018,17702457,7200,7200,7200, 36 months,12.99,242.57,B,B5,Planning Director,10+ years,OWN,95000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15610018,,debt_consolidation,Debt consolidation,160xx,PA,14.27,0.0,19890801T000000,1.0,61.0,,14.0,0.0,9540,34.4,45.0,w,0.0,0.0,7354.1,7354.1,7200.0,154.1,0.0,0.0,0.0,20140701T000000,7111.53,,20140701T000000,0.0,87.0,1,0,Fully Paid,1,11,5,1.0,1.0,1.0,1.0,0,3.0640400000000003,20170501T000000,0,1,0
15619901,17712347,5000,5000,5000, 36 months,15.61,174.83,C,C5,Sales Team Leader,1 year,RENT,50000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15619901,,credit_card,Credit card refinancing,891xx,NV,16.3,0.0,19980801T000000,1.0,61.0,,9.0,0.0,10798,80.6,25.0,w,0.0,0.0,5468.88,5468.88,5000.0,468.88,0.0,0.0,0.0,20150101T000000,4065.07,,20150201T000000,0.0,61.0,1,0,Fully Paid,1,2,4,1.0,1.0,1.0,1.0,0,4.19592,20170501T000000,0,1,0
15361169,17433504,5500,5500,5500, 36 months,12.49,183.97,B,B4,Quality Assurance,10+ years,RENT,53000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15361169,,credit_card,Credit card refinancing,851xx,AZ,10.69,0.0,19961101T000000,0.0,77.0,44.0,8.0,1.0,1872,78.0,24.0,w,0.0,0.0,5989.0,5989.0,5500.0,489.0,0.0,0.0,0.0,20150201T000000,4517.24,,20150201T000000,0.0,77.0,1,0,Fully Paid,1,11,5,0.8,1.0,0.0,1.0,0,4.16536,20170501T000000,0,0,0
15549971,17642407,13000,13000,13000, 36 months,8.9,412.8,A,A5,Deputy Clerk,10+ years,MORTGAGE,60000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15549971,,debt_consolidation,Debt consolidation,796xx,TX,17.88,0.0,19760901T000000,0.0,45.0,,16.0,0.0,13842,18.3,40.0,w,0.0,0.0,13704.6,13704.6,13000.0,704.65,0.0,0.0,0.0,20150101T000000,10815.0,,20150201T000000,0.0,,1,0,Fully Paid,1,11,6,1.0,1.0,1.0,1.0,0,8.256,20170501T000000,0,1,1
15669912,17762358,16500,16500,16500, 60 months,20.49,441.66,E,E2,Technical Processes Manager,4 years,MORTGAGE,65000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15669912,,debt_consolidation,Debt consolidation,554xx,MN,14.42,0.0,19940501T000000,1.0,,,19.0,0.0,13334,35.7,23.0,w,0.0,0.0,16781.7,16781.7,16500.0,281.74,0.0,0.0,0.0,20140601T000000,16781.7,,20150201T000000,0.0,,1,0,Fully Paid,1,5,2,0.4,1.0,1.0,1.0,0,8.15372,20190501T000000,1,1,1
15259798,17332245,17225,17225,17225, 36 months,23.43,670.65,F,F1,Epidemiologist/Statistician,1 year,RENT,86000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15259798,,house,Home buying,303xx,GA,20.75,0.0,20030401T000000,4.0,,77.0,8.0,1.0,7971,78.9,24.0,f,0.0,0.0,17561.3,17561.3,17225.0,336.32,0.0,0.0,0.0,20140601T000000,17561.3,,20150201T000000,0.0,,1,0,Fully Paid,1,2,1,0.2,1.0,0.0,1.0,0,9.35791,20170501T000000,1,0,1
14659500,16721824,15000,15000,15000, 60 months,21.18,407.33,E,E3,Police Officer,10+ years,MORTGAGE,85000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14659500,,debt_consolidation,Debt consolidation,193xx,PA,16.49,0.0,19970701T000000,2.0,,,11.0,0.0,21152,63.1,27.0,w,0.0,0.0,15786.7,15786.7,15000.0,786.66,0.0,0.0,0.0,20140801T000000,14972.0,,20141101T000000,1.0,,1,0,Fully Paid,1,11,2,0.6,1.0,1.0,0.0,0,5.75054,20190501T000000,1,1,1
14689773,16752078,8775,8775,8775, 36 months,19.99,326.07,E,E1,Server,1 year,RENT,26000.0,Source Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14689773,,debt_consolidation,Debt consolidation,122xx,NY,13.76,0.0,20050101T000000,1.0,32.0,,16.0,0.0,4489,14.8,26.0,w,0.0,0.0,326.07,326.07,179.89,146.18,0.0,0.0,0.0,20140601T000000,326.07,,20141101T000000,0.0,32.0,1,0,Charged Off,1,2,2,0.2,1.0,1.0,1.0,0,15.0494,20170501T000000,0,1,0
15689848,17782297,30000,30000,30000, 36 months,15.61,1048.95,C,C5,Program Manager,4 years,RENT,110000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15689848,,debt_consolidation,Debt consolidation,945xx,CA,14.63,0.0,20020201T000000,0.0,49.0,,10.0,0.0,14489,83.3,26.0,w,0.0,0.0,31885.5,31885.5,30000.0,1885.51,0.0,0.0,0.0,20141101T000000,1640.76,,20150201T000000,0.0,,1,0,Fully Paid,1,5,4,1.0,1.0,1.0,1.0,0,11.4431,20170501T000000,0,1,1
15719877,17812322,23400,23400,23325, 36 months,10.99,765.98,B,B2,Attorney,< 1 year,RENT,74600.0,Source Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15719877,,credit_card,Credit card refinancing,333xx,FL,13.79,0.0,20010101T000000,0.0,,,16.0,0.0,21458,62.0,42.0,f,0.0,0.0,3063.92,3054.1,2237.2,826.72,0.0,0.0,0.0,20140901T000000,765.98,,20150201T000000,0.0,,1,0,Charged Off,1,1,5,0.4,1.0,1.0,1.0,1,12.3214,20170501T000000,1,1,1
15649890,17742338,15000,15000,15000, 36 months,7.62,467.43,A,A3,Financial Manager,7 years,MORTGAGE,84000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15649890,,debt_consolidation,Debt consolidation,852xx,AZ,13.3,0.0,20021201T000000,0.0,,,10.0,0.0,5365,24.4,15.0,w,0.0,0.0,15717.8,15717.8,15000.0,717.76,0.0,0.0,0.0,20150101T000000,12445.8,,20150201T000000,0.0,,1,0,Fully Paid,1,8,6,0.6,1.0,1.0,1.0,0,6.677569999999999,20170501T000000,1,1,1
15649882,17742330,24000,24000,23950, 60 months,12.99,545.96,B,B5,Service Manager,10+ years,MORTGAGE,61000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15649882,,debt_consolidation,Debt consolidation,930xx,CA,18.3,0.0,19980301T000000,0.0,,,10.0,0.0,24257,58.8,23.0,f,0.0,0.0,25996.9,25942.7,24000.0,1996.88,0.0,0.0,0.0,20150101T000000,21970.2,,20150101T000000,0.0,,1,0,Fully Paid,1,11,5,1.0,1.0,1.0,1.0,0,10.7402,20190501T000000,1,1,1
15629876,17722326,9300,9300,9300, 36 months,10.99,304.43,B,B2,Customer Service,3 years,MORTGAGE,35000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15629876,,credit_card,Credit card refinancing,496xx,MI,29.46,1.0,20020801T000000,0.0,19.0,,37.0,0.0,11023,25.1,56.0,w,0.0,0.0,9549.48,9549.48,9300.0,249.48,0.0,0.0,0.0,20140801T000000,8940.62,,20141201T000000,0.0,43.0,1,0,Fully Paid,1,4,5,0.4,0.0,1.0,1.0,0,10.4376,20170501T000000,0,1,0
15729868,17822318,18000,18000,18000, 60 months,15.31,431.16,C,C4,Project Manager - Graphic Specialist,10+ years,RENT,71250.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15729868,,credit_card,Credit card refinancing,021xx,MA,10.21,3.0,20030401T000000,0.0,21.0,,11.0,0.0,17301,72.4,36.0,f,0.0,0.0,18681.2,18681.2,18000.0,681.2,0.0,0.0,0.0,20140801T000000,17818.9,,20140801T000000,0.0,,1,0,Fully Paid,1,11,4,0.8,0.0,1.0,1.0,0,7.261639999999999,20190501T000000,0,1,1
15281103,17353451,5200,5200,5200, 36 months,15.31,181.06,C,C4,,,MORTGAGE,45000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15281103,,debt_consolidation,Debt consolidation,300xx,GA,29.97,0.0,19961201T000000,0.0,,87.0,12.0,2.0,12875,95.4,28.0,w,0.0,0.0,5636.88,5636.88,5200.0,436.88,0.0,0.0,0.0,20150101T000000,4731.58,,20141201T000000,0.0,,1,0,Fully Paid,1,0,4,0.8,1.0,0.0,1.0,1,4.82827,20170501T000000,1,0,1
15519896,17612343,9600,9600,9600, 36 months,17.57,345.0,D,D2,,,MORTGAGE,48060.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15519896,,home_improvement,Home improvement,990xx,WA,16.18,0.0,19840901T000000,1.0,57.0,59.0,9.0,1.0,16789,74.6,32.0,w,0.0,0.0,10012.7,10012.7,9600.0,412.66,0.0,0.0,0.0,20140801T000000,9322.66,,20140801T000000,0.0,66.0,1,0,Fully Paid,1,0,3,0.4,1.0,0.0,1.0,1,8.614230000000001,20170501T000000,0,0,0
